Date, Open, High, Low
2016-04-12, 109.34, 111.1645, 108.99
2016-04-11, 110.7, 110.91, 108.77
2016-04-08, 114.25, 114.33, 109.9
2016-04-07, 113.79, 114.89, 113.0663
2016-04-06, 112.47, 113.81, 112.42
2016-04-05, 112.11, 113.32, 111.9
2016-04-04, 114.07, 114.55, 111.61
2016-04-01, 113.75, 116.17, 113.35
2016-03-31, 114.7, 115.01, 113.7682
2016-03-30, 116.73, 116.99, 114.355
2016-03-29, 113.83, 116.32, 113.64
2016-03-28, 113.32, 114.5889, 112.95
2016-03-24, 112.13, 113.09, 111.68
2016-03-23, 112.01, 113.19, 112.0
2016-03-22, 111.36, 112.88, 111.17
2016-03-21, 111.66, 112.37, 111.03
2016-03-18, 111.56, 112.42, 110.27
2016-03-17, 112.15, 112.69, 110.73
2016-03-16, 110.49, 112.5, 110.1
2016-03-15, 109.11, 110.83, 108.84
2016-03-14, 109.28, 110.33, 108.77
2016-03-11, 108.48, 109.42, 107.92
2016-03-10, 107.91, 108.66, 105.7699
2016-03-09, 106.7, 107.51, 105.49
2016-03-08, 104.78, 107.37, 104.4
2016-03-07, 108.07, 108.07, 104.72
2016-03-04, 110.05, 110.05, 107.93
2016-03-03, 110.25, 110.3, 108.54
2016-03-02, 109.68, 110.55, 108.77
2016-03-01, 107.83, 109.82, 107.6
2016-02-29, 107.6, 108.9101, 106.75
2016-02-26, 108.7, 109.45, 107.16
2016-02-25, 107.11, 108.07, 105.61
2016-02-24, 104.21, 106.95, 102.74
2016-02-23, 106.85, 107.47, 105.12
2016-02-22, 105.49, 108.25, 105.34
2016-02-19, 102.55, 105.02, 102.06
2016-02-18, 105.8, 106.0, 103.03
2016-02-17, 101.94, 105.72, 100.4
2016-02-16, 103.8, 103.93, 100.24
2016-02-12, 103.74, 104.24, 101.09
2016-02-11, 99.6, 105.11, 98.88
2016-02-10, 101.55, 103.25, 100.24
2016-02-09, 97.14, 102.4, 96.82
2016-02-08, 100.41, 102.68, 97.46
2016-02-05, 109.51, 109.58, 103.18
2016-02-04, 111.8, 111.94, 109.25
2016-02-03, 115.27, 115.3407, 109.75
2016-02-02, 114.8, 117.59, 113.2
2016-02-01, 112.27, 115.72, 112.01
2016-01-29, 108.99, 112.84, 108.84
2016-01-28, 107.2, 110.34, 104.81
2016-01-27, 97.79, 97.85, 94.23
2016-01-26, 97.76, 97.88, 95.66
2016-01-25, 98.72, 99.48, 96.93
2016-01-22, 96.41, 98.07, 95.49
2016-01-21, 94.91, 95.99, 92.62
2016-01-20, 92.83, 95.0, 89.37
2016-01-19, 96.53, 97.42, 93.92
2016-01-15, 93.98, 96.38, 93.54
2016-01-14, 95.85, 98.87, 92.45
2016-01-13, 100.58, 100.58, 95.21
2016-01-12, 99.0, 99.96, 97.55
2016-01-11, 97.91, 98.6, 95.39
2016-01-08, 99.88, 100.5, 97.0311
2016-01-07, 100.5, 101.43, 97.3
2016-01-06, 101.13, 103.77, 100.9
2016-01-05, 102.89, 103.7099, 101.665
2016-01-04, 101.95, 102.24, 99.75
2015-12-31, 106.0, 106.17, 104.62
2015-12-30, 107.0, 107.25, 106.06
2015-12-29, 106.42, 107.74, 106.25
2015-12-28, 105.02, 105.98, 104.53
2015-12-24, 104.74, 105.32, 104.5
2015-12-23, 105.89, 106.11, 103.86
2015-12-22, 105.22, 105.6601, 104.81
2015-12-21, 104.91, 105.15, 103.6
2015-12-18, 106.08, 106.59, 103.97
2015-12-17, 107.49, 107.75, 106.13
2015-12-16, 105.37, 107.09, 104.19
2015-12-15, 105.3, 105.8, 104.28
2015-12-14, 102.285, 104.74, 101.46
2015-12-11, 104.15, 104.34, 101.91
2015-12-10, 105.05, 106.4, 104.41
2015-12-09, 106.18, 106.44, 103.55
2015-12-08, 104.0, 106.91, 103.95
2015-12-07, 106.48, 106.83, 104.66
2015-12-04, 104.81, 107.73, 104.11
2015-12-03, 106.27, 106.85, 103.35
2015-12-02, 107.0, 107.92, 105.79
2015-12-01, 104.83, 107.15, 104.5
2015-11-30, 105.84, 106.0999, 103.75
2015-11-27, 105.78, 105.96, 104.86
2015-11-25, 106.33, 106.6, 105.1
2015-11-24, 106.0, 106.49, 104.39
2015-11-23, 107.19, 107.468, 106.08
2015-11-20, 106.84, 107.87, 106.62
2015-11-19, 107.36, 107.73, 105.95
2015-11-18, 105.8, 107.88, 105.39
2015-11-17, 104.62, 106.2, 104.14
2015-11-16, 103.32, 104.17, 100.47
2015-11-13, 107.71, 108.25, 103.83
2015-11-12, 108.48, 109.39, 108.0
2015-11-11, 108.27, 109.87, 107.11
2015-11-10, 105.96, 108.15, 105.24
2015-11-09, 107.0, 108.25, 105.86
2015-11-06, 108.04, 108.74, 105.91
2015-11-05, 108.8, 110.65, 107.95
2015-11-04, 103.19, 104.14, 102.48
2015-11-03, 103.22, 103.65, 102.4
2015-11-02, 102.46, 103.47, 101.18
2015-10-30, 104.51, 104.72, 101.65
2015-10-29, 103.96, 105.12, 103.52
2015-10-28, 103.9, 104.48, 102.92
2015-10-27, 102.94, 104.1, 102.4
2015-10-26, 102.2, 103.81, 101.55
2015-10-23, 101.91, 102.85, 100.16
2015-10-22, 97.79, 99.73, 97.55
2015-10-21, 97.37, 98.18, 96.47
2015-10-20, 98.73, 99.59, 96.56
2015-10-19, 97.18, 98.57, 96.92
2015-10-16, 96.18, 97.59, 95.35
2015-10-15, 94.99, 96.3, 94.9
2015-10-14, 94.08, 95.2, 93.61
2015-10-13, 93.66, 95.37, 93.55
2015-10-12, 93.32, 94.6, 92.67
2015-10-09, 92.9, 93.74, 92.239
2015-10-08, 91.89, 93.22, 90.47
2015-10-07, 93.11, 93.66, 91.37
2015-10-06, 94.08, 94.17, 92.34
2015-10-05, 92.94, 94.27, 92.66
2015-10-02, 88.9, 92.2, 88.37
2015-10-01, 90.05, 90.95, 88.36
2015-09-30, 88.44, 90.02, 88.01
2015-09-29, 89.1, 90.06, 85.72
2015-09-28, 92.08, 92.29, 88.18
2015-09-25, 95.79, 95.85, 92.06
2015-09-24, 93.06, 94.765, 92.24
2015-09-23, 93.4, 94.32, 92.8
2015-09-22, 93.77, 94.68, 91.92
2015-09-21, 94.62, 96.49, 94.52
2015-09-18, 93.2, 95.19, 93.05
2015-09-17, 93.37, 95.51, 92.9
2015-09-16, 92.9, 93.6, 92.63
2015-09-15, 92.37, 93.25, 91.79
2015-09-14, 92.31, 92.62, 91.6
2015-09-11, 91.68, 92.08, 91.13
2015-09-10, 90.07, 92.06, 89.63
2015-09-09, 90.78, 91.98, 90.17
2015-09-08, 89.69, 90.24, 88.83
2015-09-04, 87.2, 88.39, 86.7
2015-09-03, 89.76, 89.82, 87.73
2015-09-02, 88.82, 89.89, 87.63
2015-09-01, 86.99, 89.39, 86.5
2015-08-31, 90.59, 91.05, 88.89
2015-08-28, 89.94, 91.48, 89.792
2015-08-27, 89.19, 90.06, 87.19
2015-08-26, 85.95, 87.46, 83.26
2015-08-25, 86.95, 87.67, 83.0
2015-08-24, 77.03, 87.14, 72.0
2015-08-21, 87.52, 89.18, 85.61
2015-08-20, 93.54, 94.77, 90.46
2015-08-19, 94.63, 96.1, 94.161
2015-08-18, 94.08, 95.85, 94.04
2015-08-17, 94.42, 94.46, 93.39
2015-08-14, 93.54, 94.72, 93.21
2015-08-13, 94.05, 94.73, 93.35
2015-08-12, 92.7, 94.44, 91.19
2015-08-11, 93.73, 94.76, 92.9006
2015-08-10, 95.68, 95.9, 93.63
2015-08-07, 95.38, 95.4, 93.61
2015-08-06, 97.18, 98.74, 94.42
2015-08-05, 95.25, 97.09, 95.18
2015-08-04, 93.79, 94.73, 93.33
2015-08-03, 93.53, 95.08, 92.8
2015-07-31, 94.95, 96.33, 93.95
2015-07-30, 94.91, 95.81, 91.8
2015-07-29, 96.32, 97.28, 94.74
2015-07-28, 94.84, 95.56, 93.31
2015-07-27, 96.58, 96.61, 93.8301
2015-07-24, 97.35, 97.76, 95.88
2015-07-23, 96.96, 97.45, 94.81
2015-07-22, 96.74, 97.58, 95.92
2015-07-21, 98.95, 99.24, 97.1427
2015-07-20, 95.85, 98.6, 95.36
2015-07-17, 92.55, 95.39, 92.54
2015-07-16, 90.28, 90.86, 89.77
2015-07-15, 90.0, 90.99, 89.42
2015-07-14, 90.46, 90.8, 89.65
2015-07-13, 88.66, 90.22, 88.42
2015-07-10, 87.35, 88.22, 86.77
2015-07-09, 86.73, 87.6, 85.6499
2015-07-08, 86.29, 86.75, 85.445
2015-07-07, 87.8, 87.85, 85.231
2015-07-06, 86.49, 88.1846, 86.39
2015-07-02, 87.4, 87.44, 86.3401
2015-07-01, 86.77, 87.95, 86.49
2015-06-30, 86.6, 86.7, 85.57
2015-06-29, 86.61, 87.5, 85.73
2015-06-26, 88.12, 88.34, 86.8283
2015-06-25, 89.26, 89.4, 87.835
2015-06-24, 87.66, 89.25, 87.45
2015-06-23, 84.96, 87.97, 84.76
2015-06-22, 83.41, 84.97, 83.31
2015-06-19, 82.83, 82.98, 82.12
2015-06-18, 81.64, 83.19, 81.57
2015-06-17, 81.76, 82.22, 81.34
2015-06-16, 80.82, 81.51, 80.45
2015-06-15, 80.55, 80.93, 80.07
2015-06-12, 81.37, 82.09, 81.2
2015-06-11, 82.31, 82.9, 81.36
2015-06-10, 80.83, 82.6, 80.81
2015-06-09, 80.6, 81.19, 79.32
2015-06-08, 81.82, 82.0, 80.13
2015-06-05, 81.87, 82.46, 81.51
2015-06-04, 82.14, 82.95, 81.51
2015-06-03, 81.35, 82.53, 81.25
2015-06-02, 79.76, 81.35, 79.56
2015-06-01, 79.3, 80.38, 78.66
